,REGION,YEAR,WEEK,TOTAL CASES
3822,Tennessee,2012,6,3.0
3823,Texas,2012,6,74.0
3824,Utah,2012,6,75.0
3825,Vermont,2012,6,0.0
3826,Virginia,2012,6,1.0
3827,Washington,2012,6,24.0
3828,West Virginia,2012,6,9.0
3829,Wisconsin,2012,6,51.0
3830,Wyoming,2012,6,3.0
3831,Puerto Rico,2012,6,0.0
3832,Virgin Islands,2012,6,0.0
3833,New York City,2012,6,0.0
3834,Alabama,2012,7,10.0
3835,Alaska,2012,7,4.0
3836,Arizona,2012,7,39.0
3837,Arkansas,2012,7,2.0
3838,California,2012,7,94.0
3839,Colorado,2012,7,54.0
3840,Connecticut,2012,7,5.0
3841,Delaware,2012,7,12.0
3842,District of Columbia,2012,7,0.0
3843,Florida,2012,7,0.0
3844,Georgia,2012,7,21.0
3845,Hawaii,2012,7,26.0
3846,Idaho,2012,7,0.0
3847,Illinois,2012,7,26.0
3848,Indiana,2012,7,10.0
3849,Iowa,2012,7,37.0
3850,Kansas,2012,7,18.0
3851,Kentucky,2012,7,5.0
3852,Louisiana,2012,7,12.0
3853,Maine,2012,7,1.0
3854,Maryland,2012,7,25.0
3855,Massachusetts,2012,7,0.0
3856,Michigan,2012,7,68.0
3857,Minnesota,2012,7,38.0
3858,Mississippi,2012,7,3.0
3859,Missouri,2012,7,36.0
3860,Montana,2012,7,10.0
3861,Nebraska,2012,7,8.0
3862,Nevada,2012,7,19.0
3863,New Hampshire,2012,7,2.0
3864,New Jersey,2012,7,0.0
3865,New Mexico,2012,7,3.0
3866,New York,2012,7,39.0
3867,North Carolina,2012,7,5.0
3868,North Dakota,2012,7,0.0
3869,Ohio,2012,7,8.0
3870,Oklahoma,2012,7,18.0
3871,Oregon,2012,7,12.0
3872,Pennsylvania,2012,7,7.0
3873,Rhode Island,2012,7,0.0
3874,South Carolina,2012,7,5.0
3875,South Dakota,2012,7,42.0
3876,Tennessee,2012,7,1.0
3877,Texas,2012,7,93.0
3878,Utah,2012,7,87.0
3879,Vermont,2012,7,0.0
3880,Virginia,2012,7,7.0
3881,Washington,2012,7,30.0
3882,West Virginia,2012,7,5.0
3883,Wisconsin,2012,7,59.0
3884,Wyoming,2012,7,3.0
3885,Puerto Rico,2012,7,0.0
3886,Virgin Islands,2012,7,0.0
3887,New York City,2012,7,0.0
3888,Alabama,2012,8,15.0
3889,Alaska,2012,8,5.0
3890,Arizona,2012,8,64.0
3891,Arkansas,2012,8,6.0
3892,California,2012,8,74.0
3893,Colorado,2012,8,72.0
3894,Connecticut,2012,8,4.0
3895,Delaware,2012,8,16.0
3896,District of Columbia,2012,8,0.0
3897,Florida,2012,8,0.0
3898,Georgia,2012,8,31.0
3899,Hawaii,2012,8,33.0
3900,Idaho,2012,8,6.0
3901,Illinois,2012,8,27.0
3902,Indiana,2012,8,17.0
3903,Iowa,2012,8,40.0
3904,Kansas,2012,8,24.0
3905,Kentucky,2012,8,7.0
3906,Louisiana,2012,8,11.0
3907,Maine,2012,8,1.0
3908,Maryland,2012,8,34.0
3909,Massachusetts,2012,8,4.0
3910,Michigan,2012,8,100.0
3911,Minnesota,2012,8,87.0
3912,Mississippi,2012,8,11.0
3913,Missouri,2012,8,46.0
3914,Montana,2012,8,10.0
3915,Nebraska,2012,8,15.0
3916,Nevada,2012,8,21.0
3917,New Hampshire,2012,8,6.0
3918,New Jersey,2012,8,0.0
3919,New Mexico,2012,8,6.0
3920,New York,2012,8,23.0
3921,North Carolina,2012,8,12.0
3922,North Dakota,2012,8,0.0
3923,Ohio,2012,8,13.0
3924,Oklahoma,2012,8,38.0
3925,Oregon,2012,8,14.0
3926,Pennsylvania,2012,8,6.0
3927,Rhode Island,2012,8,0.0
3928,South Carolina,2012,8,11.0
3929,South Dakota,2012,8,55.0
3930,Tennessee,2012,8,9.0
3931,Texas,2012,8,150.0
3932,Utah,2012,8,83.0
3933,Vermont,2012,8,0.0
3934,Virginia,2012,8,8.0
3935,Washington,2012,8,40.0
3936,West Virginia,2012,8,5.0
3937,Wisconsin,2012,8,84.0
3938,Wyoming,2012,8,6.0
3939,Puerto Rico,2012,8,0.0
3940,Virgin Islands,2012,8,0.0
3941,New York City,2012,8,0.0
3942,Alabama,2012,9,15.0
3943,Alaska,2012,9,13.0
3944,Arizona,2012,9,84.0
3945,Arkansas,2012,9,10.0
3946,California,2012,9,133.0
3947,Colorado,2012,9,68.0
3948,Connecticut,2012,9,10.0
3949,Delaware,2012,9,19.0
3950,District of Columbia,2012,9,0.0
3951,Florida,2012,9,0.0
3952,Georgia,2012,9,46.0
3953,Hawaii,2012,9,56.0
3954,Idaho,2012,9,0.0
3955,Illinois,2012,9,44.0
3956,Indiana,2012,9,12.0
3957,Iowa,2012,9,144.0
3958,Kansas,2012,9,20.0
3959,Kentucky,2012,9,13.0
3960,Louisiana,2012,9,18.0
3961,Maine,2012,9,4.0
3962,Maryland,2012,9,29.0
3963,Massachusetts,2012,9,2.0
3964,Michigan,2012,9,157.0
3965,Minnesota,2012,9,99.0
3966,Mississippi,2012,9,6.0
3967,Missouri,2012,9,45.0
3968,Montana,2012,9,11.0
3969,Nebraska,2012,9,12.0
3970,Nevada,2012,9,23.0
3971,New Hampshire,2012,9,9.0
3972,New Jersey,2012,9,0.0
3973,New Mexico,2012,9,17.0
3974,New York,2012,9,42.0
3975,North Carolina,2012,9,22.0
3976,North Dakota,2012,9,6.0
3977,Ohio,2012,9,10.0
3978,Oklahoma,2012,9,69.0
3979,Oregon,2012,9,9.0
3980,Pennsylvania,2012,9,18.0
3981,Rhode Island,2012,9,0.0
3982,South Carolina,2012,9,10.0
3983,South Dakota,2012,9,61.0
3984,Tennessee,2012,9,7.0
3985,Texas,2012,9,178.0
3986,Utah,2012,9,160.0
3987,Vermont,2012,9,0.0
3988,Virginia,2012,9,6.0
3989,Washington,2012,9,46.0
3990,West Virginia,2012,9,15.0
3991,Wisconsin,2012,9,108.0
3992,Wyoming,2012,9,7.0
3993,Puerto Rico,2012,9,0.0
3994,Virgin Islands,2012,9,0.0
3995,New York City,2012,9,0.0
3996,Alabama,2012,10,10.0
3997,Alaska,2012,10,10.0
3998,Arizona,2012,10,97.0
3999,Arkansas,2012,10,9.0
4000,California,2012,10,80.0
4001,Colorado,2012,10,57.0
4002,Connecticut,2012,10,17.0
4003,Delaware,2012,10,43.0
4004,District of Columbia,2012,10,0.0
4005,Florida,2012,10,0.0
4006,Georgia,2012,10,49.0
4007,Hawaii,2012,10,38.0
4008,Idaho,2012,10,0.0
4009,Illinois,2012,10,89.0
4010,Indiana,2012,10,43.0
4011,Iowa,2012,10,305.0
4012,Kansas,2012,10,15.0
4013,Kentucky,2012,10,12.0
4014,Louisiana,2012,10,28.0
4015,Maine,2012,10,3.0
4016,Maryland,2012,10,92.0
4017,Massachusetts,2012,10,7.0
4018,Michigan,2012,10,102.0
4019,Minnesota,2012,10,123.0
4020,Mississippi,2012,10,9.0
4021,Missouri,2012,10,47.0
4022,Montana,2012,10,9.0
4023,Nebraska,2012,10,25.0
4024,Nevada,2012,10,40.0
4025,New Hampshire,2012,10,6.0
4026,New Jersey,2012,10,0.0
4027,New Mexico,2012,10,34.0
4028,New York,2012,10,40.0
4029,North Carolina,2012,10,9.0
4030,North Dakota,2012,10,11.0
4031,Ohio,2012,10,10.0
4032,Oklahoma,2012,10,74.0
4033,Oregon,2012,10,21.0
4034,Pennsylvania,2012,10,28.0
4035,Rhode Island,2012,10,0.0
4036,South Carolina,2012,10,11.0
4037,South Dakota,2012,10,48.0
4038,Tennessee,2012,10,6.0
4039,Texas,2012,10,181.0
4040,Utah,2012,10,235.0
4041,Vermont,2012,10,0.0
4042,Virginia,2012,10,9.0
4043,Washington,2012,10,52.0
4044,West Virginia,2012,10,10.0
4045,Wisconsin,2012,10,94.0
4046,Wyoming,2012,10,4.0
4047,Puerto Rico,2012,10,0.0
4048,Virgin Islands,2012,10,0.0
4049,New York City,2012,10,0.0
4050,Alabama,2012,11,14.0
4051,Alaska,2012,11,19.0
4052,Arizona,2012,11,146.0
4053,Arkansas,2012,11,13.0
4054,California,2012,11,108.0
4055,Colorado,2012,11,58.0
4056,Connecticut,2012,11,30.0
4057,Delaware,2012,11,44.0
4058,District of Columbia,2012,11,0.0
4059,Florida,2012,11,0.0
4060,Georgia,2012,11,65.0
4061,Hawaii,2012,11,67.0
4062,Idaho,2012,11,13.0
4063,Illinois,2012,11,76.0
4064,Indiana,2012,11,45.0
4065,Iowa,2012,11,297.0
4066,Kansas,2012,11,14.0
4067,Kentucky,2012,11,19.0
4068,Louisiana,2012,11,46.0
4069,Maine,2012,11,1.0
4070,Maryland,2012,11,85.0
4071,Massachusetts,2012,11,10.0
4072,Michigan,2012,11,133.0
4073,Minnesota,2012,11,176.0
4074,Mississippi,2012,11,3.0
4075,Missouri,2012,11,32.0
4076,Montana,2012,11,8.0
4077,Nebraska,2012,11,17.0
4078,Nevada,2012,11,47.0
4079,New Hampshire,2012,11,5.0
4080,New Jersey,2012,11,0.0
4081,New Mexico,2012,11,37.0
4082,New York,2012,11,62.0
4083,North Carolina,2012,11,22.0
4084,North Dakota,2012,11,15.0
4085,Ohio,2012,11,32.0
4086,Oklahoma,2012,11,57.0
4087,Oregon,2012,11,37.0
4088,Pennsylvania,2012,11,42.0
4089,Rhode Island,2012,11,0.0
4090,South Carolina,2012,11,12.0
4091,South Dakota,2012,11,69.0
4092,Tennessee,2012,11,17.0
4093,Texas,2012,11,137.0
4094,Utah,2012,11,262.0
4095,Vermont,2012,11,0.0
4096,Virginia,2012,11,9.0
4097,Washington,2012,11,67.0
4098,West Virginia,2012,11,30.0
4099,Wisconsin,2012,11,87.0
4100,Wyoming,2012,11,15.0
4101,Puerto Rico,2012,11,0.0
4102,Virgin Islands,2012,11,0.0
4103,New York City,2012,11,0.0
4104,Alabama,2012,12,19.0
4105,Alaska,2012,12,34.0
4106,Arizona,2012,12,87.0
4107,Arkansas,2012,12,5.0
4108,California,2012,12,119.0
4109,Colorado,2012,12,44.0
4110,Connecticut,2012,12,47.0
4111,Delaware,2012,12,33.0
4112,District of Columbia,2012,12,0.0
4113,Florida,2012,12,0.0
4114,Georgia,2012,12,56.0
4115,Hawaii,2012,12,101.0
4116,Idaho,2012,12,10.0
4117,Illinois,2012,12,34.0
4118,Indiana,2012,12,16.0
4119,Iowa,2012,12,129.0
4120,Kansas,2012,12,0.0
4121,Kentucky,2012,12,13.0
4122,Louisiana,2012,12,37.0
4123,Maine,2012,12,5.0
4124,Maryland,2012,12,79.0
4125,Massachusetts,2012,12,1.0
4126,Michigan,2012,12,103.0
4127,Minnesota,2012,12,171.0
4128,Mississippi,2012,12,5.0
4129,Missouri,2012,12,14.0
4130,Montana,2012,12,16.0
4131,Nebraska,2012,12,13.0
4132,Nevada,2012,12,34.0
4133,New Hampshire,2012,12,6.0
4134,New Jersey,2012,12,0.0
4135,New Mexico,2012,12,27.0
4136,New York,2012,12,74.0
4137,North Carolina,2012,12,11.0
4138,North Dakota,2012,12,11.0
4139,Ohio,2012,12,18.0
4140,Oklahoma,2012,12,17.0
4141,Oregon,2012,12,60.0
4142,Pennsylvania,2012,12,43.0
4143,Rhode Island,2012,12,0.0
4144,South Carolina,2012,12,10.0
4145,South Dakota,2012,12,46.0
4146,Tennessee,2012,12,16.0
4147,Texas,2012,12,94.0
4148,Utah,2012,12,234.0
4149,Vermont,2012,12,11.0
4150,Virginia,2012,12,4.0
4151,Washington,2012,12,83.0
4152,West Virginia,2012,12,17.0
4153,Wisconsin,2012,12,76.0
4154,Wyoming,2012,12,6.0
4155,Puerto Rico,2012,12,0.0
4156,Virgin Islands,2012,12,0.0
4157,New York City,2012,12,0.0
4158,Alabama,2012,13,5.0
4159,Alaska,2012,13,32.0
4160,Arizona,2012,13,90.0
4161,Arkansas,2012,13,4.0
4162,California,2012,13,89.0
4163,Colorado,2012,13,31.0
4164,Connecticut,2012,13,28.0
4165,Delaware,2012,13,18.0
4166,District of Columbia,2012,13,0.0
4167,Florida,2012,13,0.0
4168,Georgia,2012,13,45.0
4169,Hawaii,2012,13,120.0
4170,Idaho,2012,13,23.0
4171,Illinois,2012,13,11.0
4172,Indiana,2012,13,11.0
4173,Iowa,2012,13,43.0
4174,Kansas,2012,13,0.0
4175,Kentucky,2012,13,14.0
4176,Louisiana,2012,13,32.0
4177,Maine,2012,13,5.0
4178,Maryland,2012,13,35.0
4179,Massachusetts,2012,13,0.0
4180,Michigan,2012,13,66.0
4181,Minnesota,2012,13,75.0
4182,Mississippi,2012,13,6.0
4183,Missouri,2012,13,7.0
4184,Montana,2012,13,9.0
4185,Nebraska,2012,13,2.0
4186,Nevada,2012,13,19.0
4187,New Hampshire,2012,13,8.0
4188,New Jersey,2012,13,0.0
4189,New Mexico,2012,13,22.0
4190,New York,2012,13,33.0
4191,North Carolina,2012,13,6.0
4192,North Dakota,2012,13,8.0
4193,Ohio,2012,13,6.0
4194,Oklahoma,2012,13,7.0
4195,Oregon,2012,13,53.0
4196,Pennsylvania,2012,13,23.0
4197,Rhode Island,2012,13,0.0
4198,South Carolina,2012,13,5.0
4199,South Dakota,2012,13,35.0
4200,Tennessee,2012,13,9.0
4201,Texas,2012,13,83.0
4202,Utah,2012,13,173.0
4203,Vermont,2012,13,0.0
4204,Virginia,2012,13,4.0
4205,Washington,2012,13,136.0
4206,West Virginia,2012,13,8.0
4207,Wisconsin,2012,13,35.0
4208,Wyoming,2012,13,9.0
4209,Puerto Rico,2012,13,0.0
4210,Virgin Islands,2012,13,0.0
4211,New York City,2012,13,0.0
4212,Alabama,2012,14,6.0
4213,Alaska,2012,14,52.0
4214,Arizona,2012,14,77.0
4215,Arkansas,2012,14,2.0
4216,California,2012,14,98.0
4217,Colorado,2012,14,26.0
4218,Connecticut,2012,14,29.0
4219,Delaware,2012,14,26.0
4220,District of Columbia,2012,14,0.0
4221,Florida,2012,14,0.0
4222,Georgia,2012,14,35.0
4223,Hawaii,2012,14,112.0
4224,Idaho,2012,14,0.0
4225,Illinois,2012,14,8.0
4226,Indiana,2012,14,4.0
4227,Iowa,2012,14,35.0
4228,Kansas,2012,14,0.0
4229,Kentucky,2012,14,12.0
4230,Louisiana,2012,14,37.0
4231,Maine,2012,14,5.0
4232,Maryland,2012,14,28.0
4233,Massachusetts,2012,14,3.0
4234,Michigan,2012,14,45.0
4235,Minnesota,2012,14,74.0
4236,Mississippi,2012,14,3.0
4237,Missouri,2012,14,1.0
4238,Montana,2012,14,10.0
4239,Nebraska,2012,14,2.0
4240,Nevada,2012,14,19.0
4241,New Hampshire,2012,14,10.0
4242,New Jersey,2012,14,0.0
4243,New Mexico,2012,14,29.0
4244,New York,2012,14,37.0
4245,North Carolina,2012,14,4.0
4246,North Dakota,2012,14,11.0
4247,Ohio,2012,14,7.0
4248,Oklahoma,2012,14,2.0
4249,Oregon,2012,14,42.0
4250,Pennsylvania,2012,14,35.0
4251,Rhode Island,2012,14,0.0
4252,South Carolina,2012,14,3.0
4253,South Dakota,2012,14,14.0
4254,Tennessee,2012,14,4.0
4255,Texas,2012,14,61.0
4256,Utah,2012,14,138.0
4257,Vermont,2012,14,7.0
4258,Virginia,2012,14,5.0
4259,Washington,2012,14,141.0
4260,West Virginia,2012,14,21.0
4261,Wisconsin,2012,14,27.0
4262,Wyoming,2012,14,9.0
4263,Puerto Rico,2012,14,0.0
4264,Virgin Islands,2012,14,0.0
4265,New York City,2012,14,0.0
4266,Alabama,2012,15,2.0
4267,Alaska,2012,15,54.0
4268,Arizona,2012,15,53.0
4269,Arkansas,2012,15,3.0
4270,California,2012,15,58.0
4271,Colorado,2012,15,25.0
4272,Connecticut,2012,15,48.0
4273,Delaware,2012,15,17.0
4274,District of Columbia,2012,15,0.0
4275,Florida,2012,15,0.0
4276,Georgia,2012,15,26.0
4277,Hawaii,2012,15,113.0
4278,Idaho,2012,15,0.0
4279,Illinois,2012,15,6.0
4280,Indiana,2012,15,2.0
4281,Iowa,2012,15,20.0
4282,Kansas,2012,15,0.0
4283,Kentucky,2012,15,4.0
4284,Louisiana,2012,15,29.0
4285,Maine,2012,15,6.0
4286,Maryland,2012,15,52.0
4287,Massachusetts,2012,15,9.0
4288,Michigan,2012,15,40.0
4289,Minnesota,2012,15,58.0
4290,Mississippi,2012,15,1.0
4291,Missouri,2012,15,1.0
4292,Montana,2012,15,6.0
4293,Nebraska,2012,15,3.0
4294,Nevada,2012,15,6.0
4295,New Hampshire,2012,15,16.0
4296,New Jersey,2012,15,0.0
4297,New Mexico,2012,15,30.0
4298,New York,2012,15,42.0
4299,North Carolina,2012,15,12.0
4300,North Dakota,2012,15,7.0
4301,Ohio,2012,15,11.0
4302,Oklahoma,2012,15,0.0
4303,Oregon,2012,15,29.0
4304,Pennsylvania,2012,15,30.0
4305,Rhode Island,2012,15,0.0
4306,South Carolina,2012,15,2.0
4307,South Dakota,2012,15,10.0
4308,Tennessee,2012,15,6.0
4309,Texas,2012,15,38.0
4310,Utah,2012,15,128.0
4311,Vermont,2012,15,12.0
4312,Virginia,2012,15,4.0
4313,Washington,2012,15,135.0
4314,West Virginia,2012,15,12.0
4315,Wisconsin,2012,15,30.0
4316,Wyoming,2012,15,12.0
4317,Puerto Rico,2012,15,0.0
4318,Virgin Islands,2012,15,0.0
4319,New York City,2012,15,0.0
4320,Alabama,2012,16,1.0
4321,Alaska,2012,16,53.0
4322,Arizona,2012,16,43.0
4323,Arkansas,2012,16,0.0
4324,California,2012,16,61.0
4325,Colorado,2012,16,11.0
4326,Connecticut,2012,16,44.0
4327,Delaware,2012,16,17.0
4328,District of Columbia,2012,16,0.0
4329,Florida,2012,16,0.0
4330,Georgia,2012,16,27.0
4331,Hawaii,2012,16,133.0
4332,Idaho,2012,16,0.0
4333,Illinois,2012,16,4.0
4334,Indiana,2012,16,4.0
4335,Iowa,2012,16,27.0
4336,Kansas,2012,16,0.0
4337,Kentucky,2012,16,2.0
4338,Louisiana,2012,16,13.0
4339,Maine,2012,16,8.0
4340,Maryland,2012,16,49.0
4341,Massachusetts,2012,16,8.0
4342,Michigan,2012,16,36.0
4343,Minnesota,2012,16,64.0
4344,Mississippi,2012,16,1.0
4345,Missouri,2012,16,1.0
4346,Montana,2012,16,3.0
4347,Nebraska,2012,16,1.0
4348,Nevada,2012,16,10.0
4349,New Hampshire,2012,16,21.0
4350,New Jersey,2012,16,0.0
4351,New Mexico,2012,16,10.0
4352,New York,2012,16,37.0
4353,North Carolina,2012,16,8.0
4354,North Dakota,2012,16,0.0
4355,Ohio,2012,16,7.0
4356,Oklahoma,2012,16,1.0
4357,Oregon,2012,16,27.0
4358,Pennsylvania,2012,16,42.0
4359,Rhode Island,2012,16,0.0
4360,South Carolina,2012,16,6.0
4361,South Dakota,2012,16,11.0
4362,Tennessee,2012,16,0.0
4363,Texas,2012,16,38.0
4364,Utah,2012,16,53.0
4365,Vermont,2012,16,11.0
4366,Virginia,2012,16,6.0
4367,Washington,2012,16,118.0
4368,West Virginia,2012,16,30.0
4369,Wisconsin,2012,16,18.0
4370,Wyoming,2012,16,8.0
4371,Puerto Rico,2012,16,0.0
4372,Virgin Islands,2012,16,0.0
4373,New York City,2012,16,0.0
4374,Alabama,2012,17,2.0
4375,Alaska,2012,17,54.0
4376,Arizona,2012,17,16.0
4377,Arkansas,2012,17,1.0
4378,California,2012,17,19.0
4379,Colorado,2012,17,7.0
4380,Connecticut,2012,17,32.0
4381,Delaware,2012,17,7.0
4382,District of Columbia,2012,17,0.0
4383,Florida,2012,17,0.0
4384,Georgia,2012,17,47.0
4385,Hawaii,2012,17,94.0
4386,Idaho,2012,17,0.0
4387,Illinois,2012,17,3.0
4388,Indiana,2012,17,5.0
4389,Iowa,2012,17,18.0
4390,Kansas,2012,17,0.0
4391,Kentucky,2012,17,0.0
4392,Louisiana,2012,17,12.0
4393,Maine,2012,17,9.0
4394,Maryland,2012,17,30.0
4395,Massachusetts,2012,17,4.0
4396,Michigan,2012,17,19.0
4397,Minnesota,2012,17,41.0
4398,Mississippi,2012,17,3.0
4399,Missouri,2012,17,3.0
4400,Montana,2012,17,6.0
4401,Nebraska,2012,17,0.0
4402,Nevada,2012,17,10.0
4403,New Hampshire,2012,17,13.0
4404,New Jersey,2012,17,0.0
4405,New Mexico,2012,17,8.0
4406,New York,2012,17,27.0
4407,North Carolina,2012,17,0.0
4408,North Dakota,2012,17,0.0
4409,Ohio,2012,17,6.0
4410,Oklahoma,2012,17,0.0
4411,Oregon,2012,17,12.0
4412,Pennsylvania,2012,17,35.0
4413,Rhode Island,2012,17,0.0
4414,South Carolina,2012,17,7.0
4415,South Dakota,2012,17,15.0
4416,Tennessee,2012,17,4.0
4417,Texas,2012,17,21.0
4418,Utah,2012,17,52.0
4419,Vermont,2012,17,0.0
4420,Virginia,2012,17,3.0
4421,Washington,2012,17,90.0
4422,West Virginia,2012,17,10.0
4423,Wisconsin,2012,17,14.0
4424,Wyoming,2012,17,4.0
4425,Puerto Rico,2012,17,0.0
4426,Virgin Islands,2012,17,0.0
4427,New York City,2012,17,0.0
4428,Alabama,2012,18,6.0
4429,Alaska,2012,18,41.0
4430,Arizona,2012,18,22.0
4431,Arkansas,2012,18,0.0
4432,California,2012,18,19.0
4433,Colorado,2012,18,4.0
4434,Connecticut,2012,18,20.0
4435,Delaware,2012,18,10.0
4436,District of Columbia,2012,18,0.0
4437,Florida,2012,18,0.0
4438,Georgia,2012,18,30.0
4439,Hawaii,2012,18,97.0
4440,Idaho,2012,18,0.0
4441,Illinois,2012,18,7.0
4442,Indiana,2012,18,2.0
4443,Iowa,2012,18,14.0
4444,Kansas,2012,18,0.0
4445,Kentucky,2012,18,1.0
4446,Louisiana,2012,18,12.0
4447,Maine,2012,18,7.0
4448,Maryland,2012,18,35.0
4449,Massachusetts,2012,18,5.0
4450,Michigan,2012,18,11.0
4451,Minnesota,2012,18,36.0
4452,Mississippi,2012,18,5.0
4453,Missouri,2012,18,0.0
4454,Montana,2012,18,9.0
4455,Nebraska,2012,18,0.0
4456,Nevada,2012,18,6.0
4457,New Hampshire,2012,18,11.0
4458,New Jersey,2012,18,0.0
4459,New Mexico,2012,18,6.0
4460,New York,2012,18,38.0
4461,North Carolina,2012,18,6.0
4462,North Dakota,2012,18,0.0
4463,Ohio,2012,18,7.0
4464,Oklahoma,2012,18,1.0
4465,Oregon,2012,18,2.0
4466,Pennsylvania,2012,18,30.0
4467,Rhode Island,2012,18,0.0
4468,South Carolina,2012,18,1.0
4469,South Dakota,2012,18,9.0
4470,Tennessee,2012,18,4.0
4471,Texas,2012,18,16.0
4472,Utah,2012,18,30.0
4473,Vermont,2012,18,0.0
4474,Virginia,2012,18,3.0
4475,Washington,2012,18,49.0
4476,West Virginia,2012,18,16.0
4477,Wisconsin,2012,18,21.0
4478,Wyoming,2012,18,0.0
4479,Puerto Rico,2012,18,0.0
4480,Virgin Islands,2012,18,0.0
4481,New York City,2012,18,0.0
4482,Alabama,2012,19,3.0
4483,Alaska,2012,19,39.0
4484,Arizona,2012,19,16.0
4485,Arkansas,2012,19,1.0
4486,California,2012,19,7.0
4487,Colorado,2012,19,3.0
4488,Connecticut,2012,19,6.0
4489,Delaware,2012,19,14.0
4490,District of Columbia,2012,19,0.0
4491,Florida,2012,19,0.0
4492,Georgia,2012,19,17.0
4493,Hawaii,2012,19,95.0
4494,Idaho,2012,19,0.0
4495,Illinois,2012,19,4.0
4496,Indiana,2012,19,10.0
4497,Iowa,2012,19,4.0
4498,Kansas,2012,19,0.0
4499,Kentucky,2012,19,3.0
4500,Louisiana,2012,19,5.0
4501,Maine,2012,19,7.0
4502,Maryland,2012,19,26.0
4503,Massachusetts,2012,19,1.0
4504,Michigan,2012,19,18.0
4505,Minnesota,2012,19,19.0
4506,Mississippi,2012,19,2.0
4507,Missouri,2012,19,1.0
4508,Montana,2012,19,2.0
4509,Nebraska,2012,19,1.0
4510,Nevada,2012,19,10.0
4511,New Hampshire,2012,19,0.0
4512,New Jersey,2012,19,0.0
4513,New Mexico,2012,19,2.0
4514,New York,2012,19,41.0
4515,North Carolina,2012,19,0.0
4516,North Dakota,2012,19,0.0
4517,Ohio,2012,19,1.0
4518,Oklahoma,2012,19,0.0
4519,Oregon,2012,19,0.0
4520,Pennsylvania,2012,19,39.0
4521,Rhode Island,2012,19,0.0
4522,South Carolina,2012,19,2.0
4523,South Dakota,2012,19,4.0
4524,Tennessee,2012,19,0.0
4525,Texas,2012,19,7.0
4526,Utah,2012,19,30.0
4527,Vermont,2012,19,0.0
4528,Virginia,2012,19,10.0
4529,Washington,2012,19,49.0
4530,West Virginia,2012,19,8.0
4531,Wisconsin,2012,19,14.0
4532,Wyoming,2012,19,4.0
4533,Puerto Rico,2012,19,0.0
4534,Virgin Islands,2012,19,0.0
4535,New York City,2012,19,0.0
4536,Alabama,2012,20,5.0
4537,Alaska,2012,20,49.0
4538,Arizona,2012,20,12.0
4539,Arkansas,2012,20,0.0
4540,California,2012,20,11.0
4541,Colorado,2012,20,5.0
4542,Connecticut,2012,20,10.0
4543,Delaware,2012,20,6.0
4544,District of Columbia,2012,20,0.0
4545,Florida,2012,20,0.0
4546,Georgia,2012,20,15.0
4547,Hawaii,2012,20,91.0
4548,Idaho,2012,20,0.0
4549,Illinois,2012,20,0.0
4550,Indiana,2012,20,3.0
4551,Iowa,2012,20,1.0
4552,Kansas,2012,20,0.0
4553,Kentucky,2012,20,3.0
4554,Louisiana,2012,20,6.0
4555,Maine,2012,20,3.0
4556,Maryland,2012,20,14.0
4557,Massachusetts,2012,20,5.0
4558,Michigan,2012,20,13.0
4559,Minnesota,2012,20,5.0
4560,Mississippi,2012,20,6.0
4561,Missouri,2012,20,1.0
4562,Montana,2012,20,0.0
4563,Nebraska,2012,20,0.0
4564,Nevada,2012,20,3.0
4565,New Hampshire,2012,20,0.0
4566,New Jersey,2012,20,0.0
4567,New Mexico,2012,20,0.0
4568,New York,2012,20,19.0
4569,North Carolina,2012,20,0.0
4570,North Dakota,2012,20,0.0
4571,Ohio,2012,20,1.0
4572,Oklahoma,2012,20,0.0
4573,Oregon,2012,20,8.0
4574,Pennsylvania,2012,20,20.0
4575,Rhode Island,2012,20,0.0
4576,South Carolina,2012,20,6.0
4577,South Dakota,2012,20,2.0
4578,Tennessee,2012,20,3.0
4579,Texas,2012,20,5.0
4580,Utah,2012,20,19.0
4581,Vermont,2012,20,0.0
4582,Virginia,2012,20,4.0
4583,Washington,2012,20,57.0
4584,West Virginia,2012,20,4.0
4585,Wisconsin,2012,20,8.0
4586,Wyoming,2012,20,2.0
4587,Puerto Rico,2012,20,0.0
4588,Virgin Islands,2012,20,0.0
4589,New York City,2012,20,0.0
4590,Alabama,2012,21,1.0
4591,Alaska,2012,21,26.0
4592,Arizona,2012,21,9.0
4593,Arkansas,2012,21,0.0
4594,California,2012,21,2.0
4595,Colorado,2012,21,1.0
4596,Connecticut,2012,21,7.0
4597,Delaware,2012,21,0.0
4598,District of Columbia,2012,21,0.0
4599,Florida,2012,21,0.0
4600,Georgia,2012,21,18.0
4601,Hawaii,2012,21,86.0
4602,Idaho,2012,21,0.0
4603,Illinois,2012,21,1.0
4604,Indiana,2012,21,0.0
4605,Iowa,2012,21,0.0
4606,Kansas,2012,21,0.0
4607,Kentucky,2012,21,1.0
4608,Louisiana,2012,21,3.0
4609,Maine,2012,21,0.0
4610,Maryland,2012,21,2.0
4611,Massachusetts,2012,21,2.0
4612,Michigan,2012,21,10.0
4613,Minnesota,2012,21,5.0
4614,Mississippi,2012,21,0.0
4615,Missouri,2012,21,0.0
4616,Montana,2012,21,0.0
4617,Nebraska,2012,21,1.0
4618,Nevada,2012,21,7.0
4619,New Hampshire,2012,21,0.0
4620,New Jersey,2012,21,0.0
